module,file_path,candidate_function_count,priority_high_count,priority_mid_count,priority_low_count,status,has_bench,has_unit_test
io,io/include/pcl/io/robot_eye_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/split.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/tar.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/tim_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/timestamp.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/vlp_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/vtk_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/vtk_lib_io.h,0,0,0,0,unassessed,no,no
io,io/src/ascii_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/auto_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/compression.cpp,0,0,0,0,unassessed,no,no
io,io/src/davidsdk_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/debayer.cpp,0,0,0,0,unassessed,no,no
io,io/src/depth_sense/depth_sense_device_manager.cpp,0,0,0,0,unassessed,no,no
io,io/src/depth_sense/depth_sense_grabber_impl.cpp,0,0,0,0,unassessed,no,no
io,io/src/depth_sense_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/dinast_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/ensenso_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/hdl_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/ifs_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/image_depth.cpp,0,0,0,0,unassessed,no,no
io,io/src/image_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/image_ir.cpp,0,0,0,0,unassessed,no,no
io,io/src/image_rgb24.cpp,0,0,0,0,unassessed,no,no
io,io/src/image_yuv422.cpp,0,0,0,0,unassessed,no,no
io,io/src/io_exception.cpp,0,0,0,0,unassessed,no,no
io,io/src/libpng_wrapper.cpp,0,0,0,0,unassessed,no,no
io,io/src/lzf.cpp,0,0,0,0,unassessed,no,no
io,io/src/lzf_image_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/obj_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/oni_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni2/openni2_convert.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni2/openni2_device.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni2/openni2_device_info.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni2/openni2_device_manager.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni2/openni2_timer_filter.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni2/openni2_video_mode.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni2_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_depth_image.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_device.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_device_kinect.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_device_oni.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_device_primesense.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_device_xtion.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_driver.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_exception.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_image_bayer_grbg.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_image_rgb24.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_image_yuv_422.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_camera/openni_ir_image.cpp,0,0,0,0,unassessed,no,no
io,io/src/openni_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/pcd_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/pcd_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/ply/ply_parser.cpp,0,0,0,0,unassessed,no,no
io,io/src/ply_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/png_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/real_sense/real_sense_device_manager.cpp,0,0,0,0,unassessed,no,no
io,io/src/real_sense_2_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/real_sense_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/robot_eye_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/tim_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/vlp_grabber.cpp,0,0,0,0,unassessed,no,no
io,io/src/vtk_io.cpp,0,0,0,0,unassessed,no,no
io,io/src/vtk_lib_io.cpp,0,0,0,0,unassessed,no,no
kdtree,kdtree/include/pcl/kdtree/impl/io.hpp,0,0,0,0,unassessed,no,no
kdtree,kdtree/include/pcl/kdtree/impl/kdtree_flann.hpp,0,0,0,0,unassessed,no,no
kdtree,kdtree/include/pcl/kdtree/io.h,0,0,0,0,unassessed,no,no
kdtree,kdtree/include/pcl/kdtree/kdtree.h,0,0,0,0,unassessed,no,no
kdtree,kdtree/include/pcl/kdtree/kdtree_flann.h,0,0,0,0,unassessed,no,no
kdtree,kdtree/src/kdtree_flann.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/agast_2d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/brisk_2d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/harris_2d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/harris_3d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/harris_6d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/agast_2d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/brisk_2d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/harris_2d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/harris_3d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/harris_6d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/iss_3d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/keypoint.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/sift_keypoint.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/smoothed_surfaces_keypoint.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/susan.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/trajkovic_2d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/impl/trajkovic_3d.hpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/iss_3d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/keypoint.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/narf_keypoint.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/sift_keypoint.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/smoothed_surfaces_keypoint.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/susan.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/trajkovic_2d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/include/pcl/keypoints/trajkovic_3d.h,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/agast_2d.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/brisk_2d.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/harris_3d.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/harris_6d.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/iss_3d.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/narf_keypoint.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/sift_keypoint.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/smoothed_surfaces_keypoint.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/susan.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/trajkovic_2d.cpp,0,0,0,0,unassessed,no,no
keypoints,keypoints/src/trajkovic_3d.cpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/branch_estimator.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/densecrf.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/dt/decision_forest.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/dt/decision_forest_evaluator.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/dt/decision_forest_trainer.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/dt/decision_tree.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/dt/decision_tree_data_provider.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/dt/decision_tree_evaluator.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/dt/decision_tree_trainer.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/feature_handler.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/ferns/fern.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/ferns/fern_evaluator.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/ferns/fern_trainer.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/dt/decision_forest_evaluator.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/dt/decision_forest_trainer.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/dt/decision_tree_evaluator.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/dt/decision_tree_trainer.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/ferns/fern_evaluator.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/ferns/fern_trainer.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/kmeans.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/impl/svm/svm_wrapper.hpp,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/kmeans.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/multi_channel_2d_comparison_feature.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/multi_channel_2d_comparison_feature_handler.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/multi_channel_2d_data_set.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/multiple_data_2d_example_index.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/pairwise_potential.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/permutohedral.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/point_xy_32f.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/point_xy_32i.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/regression_variance_stats_estimator.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/stats_estimator.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/svm.h,0,0,0,0,unassessed,no,no
ml,ml/include/pcl/ml/svm_wrapper.h,0,0,0,0,unassessed,no,no
ml,ml/src/densecrf.cpp,0,0,0,0,unassessed,no,no
ml,ml/src/kmeans.cpp,0,0,0,0,unassessed,no,no
ml,ml/src/pairwise_potential.cpp,0,0,0,0,unassessed,no,no
ml,ml/src/permutohedral.cpp,0,0,0,0,unassessed,no,no
ml,ml/src/point_xy_32f.cpp,0,0,0,0,unassessed,no,no
ml,ml/src/point_xy_32i.cpp,0,0,0,0,unassessed,no,no
ml,ml/src/svm.cpp,0,0,0,0,unassessed,no,no
ml,ml/src/svm_wrapper.cpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/impl/octree2buf_base.hpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/impl/octree_base.hpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/impl/octree_iterator.hpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/impl/octree_pointcloud.hpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/impl/octree_pointcloud_adjacency.hpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/impl/octree_pointcloud_voxelcentroid.hpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/impl/octree_search.hpp,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree2buf_base.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_base.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_container.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_impl.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_iterator.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_key.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_node_pool.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_nodes.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_adjacency.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_adjacency_container.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_changedetector.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_density.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_occupancy.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_pointvector.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_singlepoint.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_pointcloud_voxelcentroid.h,0,0,0,0,unassessed,no,no
octree,octree/include/pcl/octree/octree_search.h,0,0,0,0,unassessed,no,no
octree,octree/src/octree_inst.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/boost.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/cJSON.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/lru_cache.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/monitor_queue.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/octree_base.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/octree_base_node.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/octree_disk_container.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/octree_ram_container.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/outofcore_breadth_first_iterator.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/impl/outofcore_depth_first_iterator.hpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/metadata.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/octree_abstract_node_container.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/octree_base.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/octree_base_node.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/octree_disk_container.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/octree_ram_container.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/outofcore.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/outofcore_base_data.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/outofcore_breadth_first_iterator.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/outofcore_depth_first_iterator.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/outofcore_impl.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/outofcore_iterator_base.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/outofcore_node_data.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/axes.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/camera.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/common.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/geometry.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/grid.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/object.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/outofcore_cloud.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/scene.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/include/pcl/outofcore/visualization/viewport.h,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/cJSON.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/outofcore_base_data.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/outofcore_node_data.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/visualization/camera.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/visualization/common.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/visualization/grid.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/visualization/object.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/visualization/outofcore_cloud.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/visualization/scene.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/src/visualization/viewport.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/tools/outofcore_print.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/tools/outofcore_process.cpp,0,0,0,0,unassessed,no,no
outofcore,outofcore/tools/outofcore_viewer.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/cg/correspondence_grouping.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/cg/geometric_consistency.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/cg/hough_3d.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/color_gradient_dot_modality.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/color_gradient_modality.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/color_modality.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/crh_alignment.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/dense_quantized_multi_mod_template.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/distance_map.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/dot_modality.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/dotmod.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/face_detection/face_common.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/face_detection/face_detector_data_provider.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/face_detection/rf_face_detector_trainer.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/face_detection/rf_face_utils.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/hv/greedy_verification.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/hv/hv_go.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/hv/hv_papazov.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/hv/hypotheses_verification.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/hv/occlusion_reasoning.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/cg/correspondence_grouping.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/cg/geometric_consistency.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/cg/hough_3d.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/hv/greedy_verification.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/hv/hv_go.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/hv/hv_papazov.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/hv/occlusion_reasoning.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/implicit_shape_model.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/linemod/line_rgbd.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/ransac_based/simple_octree.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/impl/ransac_based/voxel_structure.hpp,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/implicit_shape_model.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/linemod/line_rgbd.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/linemod.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/mask_map.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/point_types.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/quantizable_modality.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/quantized_map.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/auxiliary.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/bvh.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/hypothesis.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/model_library.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/obj_rec_ransac.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/orr_graph.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/orr_octree.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/orr_octree_zprojection.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/rigid_transform_space.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/simple_octree.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/trimmed_icp.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/ransac_based/voxel_structure.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/region_xy.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/sparse_quantized_multi_mod_template.h,0,0,0,0,unassessed,no,no
recognition,recognition/include/pcl/recognition/surface_normal_modality.h,0,0,0,0,unassessed,no,no
recognition,recognition/src/cg/geometric_consistency.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/cg/hough_3d.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/dotmod.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/face_detection/face_detector_data_provider.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/face_detection/rf_face_detector_trainer.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/hv/greedy_verification.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/hv/hv_go.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/hv/hv_papazov.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/hv/occlusion_reasoning.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/implicit_shape_model.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/linemod.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/mask_map.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/quantizable_modality.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/ransac_based/model_library.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/ransac_based/obj_rec_ransac.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/ransac_based/orr_octree.cpp,0,0,0,0,unassessed,no,no
recognition,recognition/src/ransac_based/orr_octree_zprojection.cpp,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/bfgs.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/boost_graph.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/convergence_criteria.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_estimation.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_estimation_backprojection.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_estimation_normal_shooting.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_estimation_organized_projection.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_distance.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_features.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_median_distance.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_one_to_one.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_organized_boundary.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_poly.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_sample_consensus.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_sample_consensus_2d.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_surface_normal.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_trimmed.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_rejection_var_trimmed.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_sorting.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/correspondence_types.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/default_convergence_criteria.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/distances.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/edge_measurements.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/elch.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/exceptions.h,0,0,0,0,unassessed,no,no
registration,registration/include/pcl/registration/gicp.h,0,0,0,0,unassessed,no,no
